Ship-to ID,Visit_Count,Purchase_Count
29050973,51,48
29050973,20,9
29050973,42,26
29050973,1,55
29050973,74,96
29050973,99,45
29050973,43,7
29050973,35,11
29050996,71,83
29050996,93,57
29050996,85,14
29050998,25,60
29050998,21,30
29050998,75,76
29050998,100,34
29050998,72,65
29050998,27,4
29050998,83,66
29051027,36,28
29051027,93,88
29051027,54,50
29051027,19,9
29051027,60,35
29051027,64,25
29051027,94,83
29051033,53,76
29051033,56,77
29051033,68,39
29051033,18,90
29051033,39,89
29051061,42,92
29051061,8,12
29051061,29,73
29051061,12,4
29051061,92,88
29051061,26,57
29051061,53,49
29051061,27,67
29051061,13,33
29051061,89,92
29051061,13,29
29051061,71,15
29051061,63,96
29051061,76,60
29051087,99,35
29051087,11,63
29051087,85,20
29051087,99,94
29051087,24,47
29051087,54,87
29051240,9,85
29051240,53,66
29051240,76,99
29051240,34,29
29051240,20,15
29051242,17,70
29051242,71,99
29051242,85,3
29051242,33,98
29051242,3,34
29051242,77,85
29051242,80,50
29051244,1,49
29051245,45,53
29051245,98,81
29051245,41,52
29051245,64,92
29051245,82,80
29051245,63,41
29051245,99,19
29051245,88,98
29051245,71,77
29051245,93,93
29051245,16,67
29051282,20,83
29051282,55,82
29051282,51,7
29051282,10,17
29051282,88,12
29051282,43,76
29051282,40,8
29051282,5,51
29051282,1,32
29051282,38,88
29051282,74,88
29051348,87,42
29051348,21,2
29051348,89,26
29051348,68,41
29051348,43,37
29051348,6,13
29051348,60,87
29051348,43,18
29051348,38,59
29051348,6,53
29051408,2,9
29051408,69,12
29051435,18,89
29051435,87,19
29051435,77,74
29051435,61,93
29051435,94,57
29051435,53,2
29051491,17,12
29051491,68,52
29051491,97,93
29051491,72,87
29051491,21,85
29051491,36,25
29051491,15,3
29051491,49,48
29051491,11,97
29051491,67,60
29051491,4,23
29051491,97,73
29051491,30,45
29051505,93,87
29051505,85,99
29051505,11,39
29051505,58,15
29051505,6,29
29051505,91,85
29051505,13,54
29051505,52,30
29051505,69,16
29051505,73,37
29051505,100,82
29051505,33,36
29051506,20,59
29051506,20,50
29051506,77,33
29051506,72,69
29051506,25,29
29051506,19,89
29051506,40,48
29051506,83,86
29051506,44,56
29051506,50,25
29051506,30,33
29051506,94,99
29051506,19,47
29051506,3,45
29051506,87,52
29051506,62,76
29051506,82,12
29051508,42,93
29051508,51,46
29051508,66,92
29051508,25,11
29051508,6,46
29051508,49,71
29051559,32,77
29051559,36,97
29051640,1,8
29051640,24,84
29051640,59,64
29051640,89,0
29051640,50,84
29051640,44,83
29051640,23,21
29051640,58,40
29051640,56,100
29051640,80,6
29051640,22,67
29051642,46,44
29051642,5,4
29051642,64,10
29051642,38,47
29051642,2,52
29051642,72,41
29051721,92,7
29051767,3,75
29051767,51,34
29051767,98,70
29051767,19,89
29051767,50,89
29051788,59,33
29051788,77,46
29051788,76,71
29051788,80,75
29051788,90,82
29051788,85,12
29051788,55,76
29051788,26,93
29051788,70,60
29051788,31,25
29051788,40,75
29051834,69,14
29051834,8,89
29051834,64,40
29051834,81,15
29051834,58,100
29051834,11,13
29051875,98,29
29051875,38,42
29051875,14,17
29051875,41,54
29051875,32,36
29051875,70,30
29051875,52,30
29051875,60,30
29051875,90,60
29051915,39,13
29051915,74,68
29051915,40,51
29051915,86,100
29051915,85,57
29051915,49,66
29051915,94,88
29051915,73,39
29051915,30,59
29051926,32,80
29051926,35,80
29051926,39,75
29051926,36,52
29051926,99,38
29051926,84,89
29051926,34,95
29051926,77,35
29051926,65,67
29051926,53,43
29051926,35,31
29051926,44,16
29051926,94,61
29051926,3,66
29051933,99,89
29051933,36,90
29051933,68,41
29051933,91,79
29051933,72,38
29051933,80,29
29051933,56,26
29051933,88,67
29051933,59,33
29051933,10,61
29051933,74,55
29051933,91,100
29051933,29,64
29051933,30,45
29051933,22,12
29051933,36,6
29051933,20,54
29051933,31,46
29051933,70,17
29051933,14,27
29051933,98,12
29051933,1,14
29051933,42,27
29051933,23,83
29051933,74,50
29051933,52,30
29051980,21,99
29051980,29,7
29051980,46,17
29051980,77,0
29051980,97,28
29051980,51,65
29051980,63,46
29051980,73,3
29051980,68,15
29051997,86,83
29051997,9,65
29051997,43,96
29051997,24,67
29051997,93,15
29051997,57,98
29051997,64,35
29051997,70,72
29051997,71,80
29051997,38,51
29052018,47,100
29052018,19,82
29052018,94,24
29052018,46,12
29052022,86,41
29052022,6,94
29052022,15,17
29052022,90,85
29052022,40,91
29052022,27,73
29052022,2,61
29052022,30,1
29052022,23,2
29052022,36,53
29052022,52,16
29052022,89,20
29052022,73,80
29052045,37,17
29052045,55,80
29052045,25,10
29052045,35,62
29052045,81,32
29052045,98,2
29052045,61,0
29052045,42,79
29052049,78,76
29052049,78,62
29052049,30,7
29052049,90,74
29052049,99,52
29052049,61,65
29052049,51,1
29052049,87,30
29052049,96,40
29052049,2,37
29052049,27,8
29052049,34,93
29052049,52,93
29052049,58,8
29052049,40,84
29052049,44,75
29052049,52,39
29052049,10,46
29052049,5,34
29052049,34,46
29052049,27,59
29052049,44,41
29052066,88,76
29052066,68,24
29052066,66,59
29052066,58,29
29052066,99,37
29052066,70,48
29052066,99,55
29052066,84,14
29052066,54,75
29052066,14,32
29052072,71,8
29052072,56,54
29052072,6,29
29052072,65,90
29052072,75,60
29052072,2,69
29052072,91,29
29052072,65,98
29052072,78,59
29052072,49,53
29052072,27,70
29052072,69,90
29052072,55,42
29052072,6,100
29052072,99,74
29052073,33,58
29052073,75,23
29052073,69,23
29052073,1,11
29052073,100,47
29052073,46,66
29052073,46,44
29052073,90,62
29052073,60,52
29052073,1,25
29052073,34,43
29052073,8,4
29052073,27,93
29052073,75,32
29052073,42,0
29052073,28,61
29052073,100,91
29052073,47,23
29052073,40,42
29052073,98,26
29052073,14,43
29052073,58,0
29052122,22,6
29052122,81,81
29052137,50,41
29052137,32,72
29052137,41,22
29052150,53,62
29052150,29,77
29052241,21,47
29052241,5,79
29052242,9,17
29052242,84,31
29052242,4,75
29052242,68,71
29052242,11,21
29052242,95,39
29052242,17,78
29052242,54,23
29052242,22,81
29052242,63,24
29052242,88,100
29052242,12,35
29052242,3,39
29052242,50,26
29052242,1,50
29052242,19,9
29052242,69,61
29052242,88,56
29052242,72,33
29052242,27,28
29052242,24,32
29052242,98,67
29052242,22,44
29052277,62,78
29052277,78,91
29052277,28,88
29052277,39,57
29052277,22,63
29052277,76,70
29052277,75,65
29052277,96,94
29052277,29,94
29052277,84,80
29052280,78,12
29052280,96,2
29052280,87,1
29052280,57,26
29052280,71,48
29052286,33,31
29052286,71,31
29052286,73,48
29052286,86,71
29052286,37,59
29052286,50,29
29052286,95,43
29052292,15,6
29052292,88,30
29052292,16,72
29052292,27,58
29052292,57,2
29052292,26,57
29052292,60,42
29052292,74,44
29052292,16,100
29052293,57,48
29052293,23,57
29052293,92,65
29052293,31,83
29052293,96,8
29052293,1,39
29052293,48,81
29052293,15,74
29052293,93,4
29052293,59,72
29052293,13,47
29052293,8,73
29052293,16,57
29052293,28,95
29052293,90,7
29052297,49,47
29052297,90,14
29052297,13,60
29052297,86,29
29052297,88,95
29052297,63,19
29052297,44,56
29052297,29,37
29052315,18,84
29052315,63,18
29052315,13,31
29052315,37,62
29052315,38,14
29052315,8,23
29052315,79,67
29052315,14,80
29052315,88,67
29052315,31,58
29052315,72,34
29052315,1,100
29052315,22,12
29052315,12,23
29052315,84,71
29052315,2,74
29052315,90,99
29052315,66,6
29052315,80,62
29052315,27,18
29052315,40,16
29052338,80,79
29052338,76,54
29052338,96,21
29052338,75,14
29052338,12,26
29052338,82,95
29052338,26,69
29052338,9,17
29052338,37,78
29052338,30,11
29052338,94,52
29052338,9,95
29052343,72,50
29052343,6,73
29052343,62,54
29052379,98,78
29052379,56,32
29052379,100,22
29052379,92,57
29052379,56,88
29052379,64,87
29052379,20,76
29052379,34,20
29052379,72,8
29052379,35,91
29052379,32,70
29052379,31,7
29052379,2,73
29052379,98,8
29052382,83,4
29052382,27,28
29052382,50,48
29052382,24,62
29052382,88,80
29052382,16,28
29052382,48,39
29052382,93,80
29052382,3,67
29052459,52,92
29052459,15,23
29052459,35,54
29052459,59,11
29052459,26,91
29052459,25,34
29052459,41,32
29052459,83,59
29052459,74,58
29052459,2,24
29052459,33,29
29052459,88,45
29052459,90,22
29052459,56,73
29052459,99,58
29052467,79,15
29052467,72,85
29052467,91,24
29052467,55,14
29052467,43,9
29052467,47,41
29052467,78,47
29052467,97,23
29052486,57,85
29052486,60,61
29052486,59,8
29052486,10,65
29052486,6,47
29052486,56,81
29052486,24,50
29052486,72,78
29052486,65,10
29052486,68,32
29052486,62,86
29052486,23,52
29052486,61,76
29052526,25,30
29052526,38,13
29052526,55,76
29052526,48,69
29052526,37,66
29052526,21,45
29052526,40,51
29052526,63,3
29052526,2,32
29052526,67,45
29052526,66,78
29052526,37,78
29052526,3,42
29052526,79,35
29052542,52,85
29052542,40,45
29052542,80,43
29052542,50,24
29052542,12,49
29052542,57,82
29052542,71,27
29052542,90,94
29052542,3,10
29052542,60,53
29052542,21,12
29052542,29,82
29052542,3,74
29052542,31,12
29052542,33,94
29052542,96,88
29052609,83,22
29052609,36,17
29052609,53,23
29052609,86,24
29052609,91,37
29052609,90,89
29052609,68,34
29052609,98,88
29052609,6,38
29052609,55,68
29052609,44,69
29052609,60,74
29052609,92,50
29052609,13,95
29052609,36,95
29052609,57,88
29052609,86,14
29052611,57,97
29052611,26,56
29052611,98,23
29052611,54,71
29052615,43,37
29052615,16,23
29052615,10,41
29052615,36,39
29052615,24,49
29052617,83,64
29052617,17,64
29052617,6,10
29052651,49,61
29052651,42,20
29052651,43,8
29052651,78,83
29052651,100,13
29052769,46,26
29052769,30,39
29052769,71,81
29052769,47,25
29052769,45,50
29052769,67,86
29052769,80,12
29052769,62,44
29052769,86,0
29052769,83,63
29052769,9,52
29052769,41,93
29052769,58,24
29052769,26,42
29052769,37,6
29052769,50,27
29052882,81,71
29052882,32,75
29052882,76,7
29052882,21,91
29052882,2,97
29052882,72,27
29052882,45,99
29052882,63,54
29052882,93,38
29052882,75,52
29052882,40,62
29052939,75,96
29052939,34,98
29052939,91,38
29052939,28,55
29052939,2,27
29052939,38,26
29052939,29,34
29052939,43,18
29052939,80,61
29052939,42,15
29052943,49,50
29052943,28,79
29052943,85,16
29052943,30,31
29052943,11,52
29052943,71,100
29052943,67,3
29052943,86,8
29052943,25,55
29052943,99,76
29052943,64,22
29052943,56,57
29052943,29,74
29052943,38,56
29053008,63,16
29053008,88,5
29053008,26,12
29053008,95,85
29053008,31,61
29053008,27,0
29053008,92,13
29053008,62,2
29053008,28,74
29053008,80,23
29053008,51,67
29053008,49,83
29053008,93,21
29053008,47,60
29053008,10,83
29053008,20,96
29053008,38,34
29053124,1,37
29053124,53,81
29053124,82,38
29053124,100,25
29053124,15,21
29053124,94,71
29053124,61,81
29053124,86,57
29053124,90,26
29053124,2,39
29053124,74,32
29053124,88,31
29053124,98,65
29053124,90,8
29053124,85,28
29053151,40,10
29053151,4,49
29053151,76,62
29053151,34,28
29053151,87,86
29053151,37,8
29053151,91,88
29053151,53,25
29053151,6,80
29053151,22,38
29053151,13,19
29053151,3,10
29053186,92,37
29053186,32,96
29053186,92,72
29053186,100,14
29053186,3,23
29053186,97,41
29053189,36,6
29053189,17,10
29053198,22,16
29053198,7,0
29053198,36,21
29053198,43,65
29053198,91,72
29053228,86,6
29053228,37,57
29053228,17,96
29053228,59,78
29053228,80,90
29053228,50,13
29053228,2,4
29053228,69,5
29053228,93,40
29053228,2,52
29053228,39,36
29053228,89,68
29053241,52,96
29053241,82,4
29053241,10,46
29053241,43,77
29053241,14,69
29053241,18,31
29053241,93,82
29053241,16,10
29053241,80,6
29053241,69,94
29053241,25,68
29053241,81,59
29053241,72,96
29053241,20,94
29053241,16,43
29053244,91,98
29053244,90,75
29053244,98,97
29053244,25,3
29053244,100,93
29053244,69,97
29053244,96,92
29053244,42,86
29053244,97,81
29053244,13,67
29053244,1,42
29053244,85,3
29053244,73,61
29053244,7,71
29053244,80,14
29053244,60,78
29053244,39,11
29053244,73,94
29053244,55,8
29053244,43,22
29053244,37,68
29053244,12,6
29053244,36,71
29053244,24,98
29053244,51,27
29053244,32,55
29053244,39,40
29053244,98,6
29053304,47,48
29053304,49,0
29053304,25,4
29053304,72,9
29053323,88,69
29053323,25,51
29053323,86,57
29053323,45,33
29053323,10,96
29053323,50,14
29053323,48,91
29053323,7,91
29053349,44,73
29053349,68,63
29053349,74,62
29053349,2,53
29053349,86,26
29053349,36,37
29053349,78,82
29053349,24,33
29053349,62,84
29053349,43,23
29053349,82,67
29053349,81,45
29053349,69,17
29053349,65,100
29053356,50,33
29053356,94,94
29053397,82,69
29053397,7,42
29053397,53,16
29053397,9,47
29053397,32,82
29053397,2,83
29053411,94,11
29053411,5,83
29053442,24,14
29053442,72,47
29053521,20,88
29053521,12,96
29053521,20,70
29053521,58,8
29053521,90,41
29053521,6,12
29053521,45,79
29053521,33,66
29053521,26,63
29053521,23,72
29053521,50,58
29053521,20,3
29053521,16,25
29053521,75,79
29053521,50,67
29053521,65,79
29053521,47,96
29053521,47,5
29053521,51,48
29053521,89,27
29053540,41,63
29053540,66,56
29053540,91,2
29053540,1,37
29053540,9,17
29053540,15,31
29053540,66,20
29053540,37,73
29053564,50,99
29053564,17,72
29053564,3,33
29053564,5,66
29053564,26,39
29053564,87,79
29053564,47,49
29053566,82,50
29053566,77,1
29053566,76,39
29053566,56,66
29053566,11,82
29053566,14,96
29053573,14,79
29053573,29,72
29053573,37,26
29053573,81,91
29053573,20,9
29053573,13,17
29053573,54,18
29053573,91,21
29053573,87,41
29053573,88,29
29053573,4,43
29053573,27,11
29053573,89,22
29053573,28,52
29053573,18,70
29053573,72,31
29053573,68,29
29053573,79,66
29053573,99,97
29053594,34,5
29053594,80,97
29053594,53,78
29053594,74,84
29053594,96,62
29053594,61,65
29053594,87,72
29053594,59,78
29053594,32,90
29053594,58,47
29053594,27,65
29053594,64,41
29053594,96,24
29053594,8,82
29053605,78,35
29053605,11,46
29053605,36,85
29053605,97,62
29053605,60,49
29053605,94,98
29053605,81,39
29053610,77,67
29053610,63,76
29053610,77,86
29053610,73,71
29053610,90,44
29053610,97,46
29053610,94,69
29053610,53,91
29053643,37,57
29053643,100,55
29053643,59,42
29053643,52,89
29053643,94,65
29053643,42,9
29053643,44,86
29053815,14,5
29053815,80,44
29053815,7,48
29053815,3,97
29053815,91,34
29053848,52,95
29053848,81,51
29053865,59,55
29053865,97,22
29053865,85,40
29053865,52,73
29053865,46,100
29053865,13,67
29053865,98,57
29053865,34,31
29053865,35,6
29053865,63,34
29053865,81,64
29053880,5,56
29053889,55,64
29053889,44,2
29053889,86,73
29053889,50,99
29053889,33,41
29053889,89,91
29053889,18,79
29053889,69,28
29053891,20,31
29053891,80,72
29053891,80,76
29053891,70,94
29053901,74,57
29053901,38,12
29053901,48,9
29053929,11,93
29053929,44,2
29053931,26,36
29053931,20,49
29053931,64,27
29053940,16,29
29053940,80,78
29053941,17,78
29053951,14,78
29053995,89,82
29053995,87,6
29053995,35,5
29053996,25,66
29053996,75,89
29053996,25,38
29054003,86,25
29054003,42,97
29054003,100,75
29054019,76,49
29054073,36,75
29054073,84,23
29054073,41,26
29054073,18,11
29054073,81,77
29054073,29,90
29054073,78,30
29054073,49,59
29054073,72,80
29054073,30,93
29054073,94,84
29054073,80,6
29054073,21,25
29054073,27,33
29054073,7,82
29054073,90,70
29054103,70,52
29054103,92,18
29054103,83,72
29054103,96,29
29054103,19,80
29054103,83,93
29054103,77,85
29054103,89,78
29054103,55,19
29054103,99,69
29054103,100,36
29054103,18,61
29054103,67,16
29054103,57,14
29054103,43,1
29054103,86,52
29054103,80,88
29054103,26,82
29054103,46,92
29054187,31,9
29054187,80,56
29054187,95,25
29054187,24,5
29054187,24,10
29054187,20,0
29054187,48,76
29054187,37,36
29054187,30,50
29054187,89,3
29054187,88,79
29054187,91,46
29054187,33,67
29054187,57,99
29054188,72,7
29054188,2,87
29054188,20,88
29054188,94,47
29054188,34,50
29054188,85,80
29054188,53,75
29054188,62,33
29054188,29,79
29054188,38,87
29054188,100,98
29054188,3,67
29054188,76,73
29054188,33,44
29054188,27,17
29054188,73,40
29054188,15,77
29054188,67,39
29054188,95,60
29054188,69,4
29054188,20,11
29054188,6,40
29054188,3,1
29054188,72,51
29054188,67,34
29054289,16,38
29054289,41,11
29054289,73,85
29054289,59,46
29054289,20,19
29054289,66,64
29054289,75,9
29054289,42,59
29054289,11,69
29054289,69,87
29054289,47,55
29054289,85,13
29054289,12,74
29054289,89,47
29054289,28,25
29054289,91,72
29054289,75,57
29054290,66,82
29054290,64,62
29054290,81,93
29054290,95,92
29054290,56,9
29054290,20,74
29054290,4,45
29054290,79,73
29054290,61,63
29054290,100,48
29054301,72,69
29054301,29,94
29054301,28,20
29054301,48,64
29054301,4,87
29054301,36,59
29054301,55,86
29054301,84,23
29054301,28,32
29054301,51,98
29054301,22,2
29054301,30,15
29054311,60,50
29054311,7,63
29054311,93,17
29054311,8,62
29054311,55,94
29054311,35,74
29054311,64,38
29054311,26,1
29054311,62,49
29054311,21,1
29054311,38,48
29054311,60,85
29054311,15,73
29054311,89,42
29054311,12,62
29054311,2,60
29054311,38,31
29054311,85,21
29054355,97,51
29054401,39,9
29054401,82,11
29054401,78,31
29054401,46,83
